Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,rRNA Metabolic Process (GO:0016072),1/98,0.3888581963975129,0.4471869258571398,0,0,2.062168072477351,1.947801335478516,RPL5
GO_Biological_Process_2025,Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122),2/270,0.3919126384091085,0.449535300868584,0,0,1.4949741090466038,1.400366653740391,SLC20A1;RHOC
GO_Biological_Process_2025,Positive Regulation of Protein Catabolic Process (GO:0045732),1/99,0.3919289465238684,0.449535300868584,0,0,2.0410224695938983,1.9117741389719491,NEURL3
GO_Biological_Process_2025,Recombinational Repair (GO:0000725),1/101,0.3980246944821334,0.4559286801800584,0,0,2.0,1.8424824583699575,RBBP8
GO_Biological_Process_2025,Positive Regulation of Protein Localization (GO:1903829),1/102,0.4010498423953424,0.4587926207506929,0,0,1.98009800980098,1.8091552855878603,REXO2
GO_Biological_Process_2025,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),2/277,0.4042312081401017,0.4618275502149659,0,0,1.4564007421150278,1.3191615767443174,ABLIM3;SNX10
GO_Biological_Process_2025,Regulation of Actin Cytoskeleton Organization (GO:0032956),1/104,0.4070550586365517,0.4644466334834807,0,0,1.9414533686378344,1.7449915352070269,RHOC
GO_Biological_Process_2025,Protein Catabolic Process (GO:0030163),1/107,0.4159512905205901,0.4739783936310245,0,0,1.886220697541452,1.654568493195685,MANBA
GO_Biological_Process_2025,Cellular Response to Insulin Stimulus (GO:0032869),1/108,0.4188872357630098,0.4754642130608709,0,0,1.8684980647597471,1.6258801725332537,MYO5A
GO_Biological_Process_2025,Positive Regulation of DNA Metabolic Process (GO:0051054),1/108,0.4188872357630098,0.4754642130608709,0,0,1.8684980647597471,1.6258801725332537,WEE1
GO_Biological_Process_2025,Positive Regulation of Translation (GO:0045727),1/108,0.4188872357630098,0.4754642130608709,0,0,1.8684980647597471,1.6258801725332537,RPL5
GO_Biological_Process_2025,Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),1/109,0.4218085691393649,0.4781591302565563,0,0,1.851103628881407,1.5978794932003777,RACK1
GO_Biological_Process_2025,rRNA Processing (GO:0006364),1/110,0.4247153626139249,0.4807078814882651,0,0,1.834028356964137,1.570544634474372,RPL5
GO_Biological_Process_2025,Negative Regulation of Apoptotic Process (GO:0043066),3/475,0.4251569706984313,0.4807078814882651,0,0,1.273021142757295,1.088810954833443,CITED2;CCL2;CD44
GO_Biological_Process_2025,External Encapsulating Structure Organization (GO:0045229),1/111,0.4276076879640406,0.4822311216523502,0,0,1.817263544536272,1.5438546462627225,MMP12
GO_Biological_Process_2025,Extracellular Structure Organization (GO:0043062),1/111,0.4276076879640406,0.4822311216523502,0,0,1.817263544536272,1.5438546462627225,MMP12
GO_Biological_Process_2025,RNA Processing (GO:0006396),2/291,0.428510552832088,0.4826265762567589,0,0,1.3848598262834546,1.1735854919050652,RPL5;PABPC4
GO_Biological_Process_2025,Cellular Response to Metal Ion (GO:0071248),1/112,0.4304856163806702,0.4836046641602902,0,0,1.8008008008008007,1.517789408820894,AKR1C3
GO_Biological_Process_2025,Regulation of Wnt Signaling Pathway (GO:0030111),1/112,0.4304856163806702,0.4836046641602902,0,0,1.8008008008008007,1.517789408820894,RACK1
GO_Biological_Process_2025,Mitotic Cell Cycle Phase Transition (GO:0044772),1/113,0.4333492188372186,0.4861966845490746,0,0,1.7846320346320346,1.492329591518098,WEE1
GO_Biological_Process_2025,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),1/114,0.4361985658337181,0.4881402644541225,0,0,1.768749441315813,1.4674566165007243,CD276
GO_Biological_Process_2025,Double-Strand Break Repair via Homologous Recombination (GO:0000724),1/114,0.4361985658337181,0.4881402644541225,0,0,1.768749441315813,1.4674566165007243,RBBP8
GO_Biological_Process_2025,Negative Regulation of Intracellular Signal Transduction (GO:1902532),2/297,0.4387599969995228,0.4881876311213298,0,0,1.356278104462124,1.1173055905524882,RACK1;DUSP16
GO_Biological_Process_2025,Negative Regulation of Growth (GO:0045926),1/115,0.4390337277589992,0.4881876311213298,0,0,1.7531454899875951,1.443152621866488,RACK1
GO_Biological_Process_2025,Intrinsic Apoptotic Signaling Pathway (GO:0097193),1/115,0.4390337277589992,0.4881876311213298,0,0,1.7531454899875951,1.443152621866488,REXO2
GO_Biological_Process_2025,Protein Processing (GO:0016485),1/115,0.4390337277589992,0.4881876311213298,0,0,1.7531454899875951,1.443152621866488,MMP12
GO_Biological_Process_2025,Regulation of JNK Cascade (GO:0046328),1/115,0.4390337277589992,0.4881876311213298,0,0,1.7531454899875951,1.443152621866488,GADD45A
GO_Biological_Process_2025,Cytoskeleton Organization (GO:0007010),1/117,0.4446617754820939,0.493817524487103,0,0,1.7227446882619295,1.396183515184437,CCL2
GO_Biological_Process_2025,DNA Metabolic Process (GO:0006259),2/302,0.4472259164105206,0.4944064415420718,0,0,1.3333333333333333,1.0729218749373233,GADD45A;RBBP8
GO_Biological_Process_2025,DNA Repair (GO:0006281),2/302,0.4472259164105206,0.4944064415420718,0,0,1.3333333333333333,1.0729218749373233,GADD45A;RBBP8
GO_Biological_Process_2025,Regulation of Intracellular Signal Transduction (GO:1902531),2/302,0.4472259164105206,0.4944064415420718,0,0,1.3333333333333333,1.0729218749373233,RPL5;AKR1C3
GO_Biological_Process_2025,Positive Regulation of Epithelial Cell Proliferation (GO:0050679),1/118,0.4474548000683968,0.4944064415420718,0,0,1.7079340412673747,1.3734859734012153,MMP12
GO_Biological_Process_2025,Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),1/120,0.4529991952356669,0.4980142096049973,0,0,1.6790595025889143,1.3295883355209954,CITED2
GO_Biological_Process_2025,Ribonucleoprotein Complex Biogenesis (GO:0022613),1/120,0.4529991952356669,0.4980142096049973,0,0,1.6790595025889143,1.3295883355209954,RPL5
GO_Biological_Process_2025,Mitotic Sister Chromatid Segregation (GO:0000070),1/120,0.4529991952356669,0.4980142096049973,0,0,1.6790595025889143,1.3295883355209954,ZWINT
GO_Biological_Process_2025,Negative Regulation of Catabolic Process (GO:0009895),1/120,0.4529991952356669,0.4980142096049973,0,0,1.6790595025889143,1.3295883355209954,RPL5
GO_Biological_Process_2025,Negative Regulation of Defense Response (GO:0031348),1/121,0.4557507025779253,0.4997818244079131,0,0,1.664983164983165,1.308359295077608,REXO2
GO_Biological_Process_2025,Negative Regulation of Cell Growth (GO:0030308),1/121,0.4557507025779253,0.4997818244079131,0,0,1.664983164983165,1.308359295077608,RACK1
GO_Biological_Process_2025,Calcium Ion Transport (GO:0006816),1/126,0.4693040423241341,0.5139996654026232,0,0,1.597979797979798,1.2088788165174762,SLC3A2
GO_Biological_Process_2025,Protein Modification by Small Protein Conjugation (GO:0032446),2/316,0.4705504402478154,0.5143461003329647,0,0,1.272975432211101,0.959635228375922,ENC1;RACK1
GO_Biological_Process_2025,Protein Localization to Nucleus (GO:0034504),1/127,0.4719743392071369,0.5143461003329647,0,0,1.5852172518839185,1.1902297169988545,MMP12
GO_Biological_Process_2025,Regulation of Anatomical Structure Morphogenesis (GO:0022603),1/127,0.4719743392071369,0.5143461003329647,0,0,1.5852172518839185,1.1902297169988545,GPNMB
GO_Biological_Process_2025,Negative Regulation of MAPK Cascade (GO:0043409),1/127,0.4719743392071369,0.5143461003329647,0,0,1.5852172518839185,1.1902297169988545,DUSP16
GO_Biological_Process_2025,RNA Biosynthetic Process (GO:0032774),1/128,0.4746313336381609,0.5165974914069149,0,0,1.572655690765927,1.171969623816576,PABPC4
GO_Biological_Process_2025,Regulation of Neuron Apoptotic Process (GO:0043523),1/129,0.4772750912018035,0.5188288926745974,0,0,1.560290404040404,1.1540879003160078,CCL2
GO_Biological_Process_2025,Proteolysis (GO:0006508),2/321,0.4787400098178771,0.5197748678022666,0,0,1.252702962062568,0.9227380027918832,MMP12;CPQ
GO_Biological_Process_2025,Positive Regulation of Defense Response (GO:0031349),1/130,0.4799056771939823,0.5203939973542687,0,0,1.5481168271865946,1.1365742744783855,LGALS3
GO_Biological_Process_2025,Regulation of Tumor Necrosis Factor Production (GO:0032680),1/131,0.4825231566060633,0.5225839391247824,0,0,1.5361305361305362,1.119418823893266,LBP
GO_Biological_Process_2025,Circulatory System Development (GO:0072359),1/132,0.4851275940329752,0.524223678609224,0,0,1.5243272418844938,1.1026119616962,CITED2
GO_Biological_Process_2025,Positive Regulation of Cytokine Production (GO:0001819),2/325,0.4852367917561353,0.524223678609224,0,0,1.236936880015164,0.8944516651440462,LBP;CD276
GO_Biological_Process_2025,Regulation of Gene Expression (GO:0010468),6/1127,0.497430707417987,0.5365421123442988,0,0,1.069277051265018,0.7466751102233089,RPL5;CITED2;RACK1;ANXA7;CCL2;CD276
GO_Biological_Process_2025,Negative Regulation of Cellular Process (GO:0048523),3/531,0.4978668799899615,0.5365421123442988,0,0,1.1347235238987816,0.7913817701193856,GPNMB;RACK1;RHOB
GO_Biological_Process_2025,protein-RNA Complex Assembly (GO:0022618),1/138,0.5004839181972011,0.538698207517677,0,0,1.45712600457126,1.0085932042209516,RPL5
GO_Biological_Process_2025,Regulation of Cytoskeleton Organization (GO:0051493),1/139,0.502998845735877,0.540739226535248,0,0,1.4464939247547943,0.993983474661611,RHOC
GO_Biological_Process_2025,Regulation of Cell Adhesion (GO:0030155),1/142,0.5104686592356167,0.5480953417345565,0,0,1.4155025431621175,0.9518207634132154,REXO2
GO_Biological_Process_2025,Protein Homooligomerization (GO:0051260),1/143,0.5129338125908852,0.550066444422618,0,0,1.4054630815194196,0.9382990468495096,GLS2
GO_Biological_Process_2025,Protein Modification Process (GO:0036211),3/545,0.5153485475948817,0.5519787139680473,0,0,1.1046144482063378,0.7322619696106277,MANBA;CCL2;COQ8A
GO_Biological_Process_2025,Protein Glycosylation (GO:0006486),1/145,0.5178273087692054,0.5539547954275219,0,0,1.3858024691358024,0.9120152759391972,PMM1
GO_Biological_Process_2025,Organelle Assembly (GO:0070925),2/346,0.5185196171153945,0.554017292614737,0,0,1.1601803512102515,0.7619802550979138,ABLIM3;SNX10
GO_Biological_Process_2025,Negative Regulation of Wnt Signaling Pathway (GO:0030178),1/146,0.5202557726245733,0.5551935839729879,0,0,1.3761755485893417,0.899240881378034,RACK1
GO_Biological_Process_2025,Protein Localization to Organelle (GO:0033365),1/151,0.5322176434695001,0.5672661224296867,0,0,1.32996632996633,0.8388134470328799,SNX10
GO_Biological_Process_2025,Negative Regulation of Response to External Stimulus (GO:0032102),1/154,0.5392525329667543,0.5740642068367153,0,0,1.3036904997689311,0.8051218322041944,REXO2
GO_Biological_Process_2025,Protein Maturation (GO:0051604),1/158,0.5484697017864213,0.5831660819480927,0,0,1.270218104613009,0.7629225123606185,MMP12
GO_Biological_Process_2025,Skeletal System Development (GO:0001501),1/160,0.5530095927239175,0.5868966186456596,0,0,1.2541134616606315,0.7429116457748267,CD44
GO_Biological_Process_2025,Protein Ubiquitination (GO:0016567),2/369,0.5533212972128415,0.5868966186456596,0,0,1.0861925151532,0.6428265859098229,ENC1;RACK1
GO_Biological_Process_2025,Ribosome Biogenesis (GO:0042254),1/161,0.5552625624524002,0.5882417934344215,0,0,1.246212121212121,0.7331642766599419,RPL5
GO_Biological_Process_2025,+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897),1/162,0.557504289374834,0.5894268598824969,0,0,1.238408934061108,0.7235838652550021,AKR1C3
GO_Biological_Process_2025,Proteasomal Protein Catabolic Process (GO:0010498),2/372,0.5577299921313786,0.5894268598824969,0,0,1.0772200772200773,0.6289676020836906,RHBDD2;ENC1
GO_Biological_Process_2025,Protein Phosphorylation (GO:0006468),2/373,0.5591927849390177,0.5901185050384874,0,0,1.0742615105341329,0.6244263097930036,CCL2;COQ8A
GO_Biological_Process_2025,Positive Regulation of Response to External Stimulus (GO:0032103),1/163,0.559734829149778,0.5901185050384874,0,0,1.2307020825539343,0.7141667289104645,LGALS3
GO_Biological_Process_2025,Negative Regulation of DNA-templated Transcription (GO:0045892),5/1006,0.5698409014880685,0.6000493348199663,0,0,0.9936905200063096,0.5588496378939193,HEXIM1;GADD45A;CITED2;MAFF;ATF3
GO_Biological_Process_2025,Gene Expression (GO:0010467),2/381,0.5707728050928444,0.6003073786415716,0,0,1.0511550266544614,0.5894499373210654,RPL5;PABPC4
GO_Biological_Process_2025,Negative Regulation of Programmed Cell Death (GO:0043069),2/382,0.5722049785054948,0.601090325978128,0,0,1.0483351235230935,0.5852414670449608,CITED2;CD44
GO_Biological_Process_2025,Brain Development (GO:0007420),1/170,0.5750399753809352,0.6026398522515769,0,0,1.1793078716155638,0.6525295819615611,PHGDH
GO_Biological_Process_2025,Cellular Response to Oxygen-Containing Compound (GO:1901701),2/384,0.5750590809814818,0.6026398522515769,0,0,1.0427396089325782,0.5769295713499625,CCL2;LBP
GO_Biological_Process_2025,Cell-Cell Adhesion via Plasma-Membrane Adhesion Molecules (GO:0098742),1/171,0.5771829849119133,0.603418575135182,0,0,1.172311348781937,0.6442975473743275,PVR
GO_Biological_Process_2025,Heart Development (GO:0007507),1/171,0.5771829849119133,0.603418575135182,0,0,1.172311348781937,0.6442975473743275,CITED2
GO_Biological_Process_2025,Nitrogen Compound Transport (GO:0071705),1/172,0.5793152949258957,0.6049242147732771,0,0,1.1653966566247267,0.6361998227862873,SLC3A2
GO_Biological_Process_2025,Membrane Organization (GO:0061024),1/173,0.5814369585683391,0.6064151572657857,0,0,1.1585623678646937,0.6282336006501239,REEP5
GO_Biological_Process_2025,Regulation of Neuron Projection Development (GO:0010975),1/176,0.5877385951928842,0.61152801452212,0,0,1.1385281385281385,0.6050969607350297,SEZ6
GO_Biological_Process_2025,Double-Strand Break Repair (GO:0006302),1/176,0.5877385951928842,0.61152801452212,0,0,1.1385281385281385,0.6050969607350297,RBBP8
GO_Biological_Process_2025,Metal Ion Transport (GO:0030001),1/180,0.5959948895695214,0.6193811337500139,0,0,1.1128604480559787,0.57593108520923,SLC3A2
GO_Biological_Process_2025,Extracellular Matrix Organization (GO:0030198),1/182,0.6000614365231335,0.622866621759167,0,0,1.1004520341536916,0.5620264226281814,MMP12
GO_Biological_Process_2025,Positive Regulation of Catabolic Process (GO:0009896),1/183,0.6020794872594002,0.624220014074396,0,0,1.0943500943500943,0.5552358152068577,ANGPTL3
GO_Biological_Process_2025,Positive Regulation of Multicellular Organismal Process (GO:0051240),2/407,0.6068960422078623,0.6284681764095637,0,0,0.982363315696649,0.4905900467196245,GPNMB;LBP
GO_Biological_Process_2025,Small GTPase-mediated Signal Transduction (GO:0007264),1/188,0.6120195102918862,0.6330237301717261,0,0,1.0648193161562145,0.5228168258857318,RHOB
GO_Biological_Process_2025,Negative Regulation of Cytokine Production (GO:0001818),1/191,0.6178651126386095,0.6383145489907148,0,0,1.0478468899521531,0.5045226747431584,GPNMB
GO_Biological_Process_2025,Positive Regulation of DNA-templated Transcription (GO:0045893),6/1274,0.6190600722556353,0.6387939824692151,0,0,0.9379152963286128,0.4497800600948272,MMP12;KLF6;CITED2;MAFF;ATF3;S100A10
GO_Biological_Process_2025,Regulation of Programmed Cell Death (GO:0043067),1/195,0.6255238170451477,0.6447026133224754,0,0,1.0260335311881703,0.4813799173761787,GLS2
GO_Biological_Process_2025,Defense Response to Virus (GO:0051607),1/198,0.6311679368829785,0.6497535651775302,0,0,1.010254832589858,0.4649024106032371,GPNMB
GO_Biological_Process_2025,Transcription by RNA Polymerase II (GO:0006366),1/200,0.6348838112697764,0.6528099424115114,0,0,1.0,0.454313271209604,S100A10
GO_Biological_Process_2025,Positive Regulation of Protein Metabolic Process (GO:0051247),1/202,0.6385626197623779,0.6558210689451449,0,0,0.989949243680587,0.4440274137168498,RPL5
GO_Biological_Process_2025,Intracellular Monoatomic Cation Homeostasis (GO:0030003),1/210,0.6529144622374555,0.6697737558633053,0,0,0.9516698081291384,0.405705547236673,SLC30A10
GO_Biological_Process_2025,Regulation of Signal Transduction (GO:0009966),1/211,0.6546682985567409,0.6707855720264848,0,0,0.9470899470899472,0.4012124809539374,TIMP1
GO_Biological_Process_2025,Protein Stabilization (GO:0050821),1/212,0.656413360813253,0.6717860390524393,0,0,0.9425534970558668,0.3967816231519864,RPL5
GO_Biological_Process_2025,Defense Response to Bacterium (GO:0042742),1/221,0.6717311879104819,0.6866585476418259,0,0,0.9035812672176308,0.3595323084428233,LBP
GO_Biological_Process_2025,Regulation of Cell Growth (GO:0001558),1/222,0.6733908646234461,0.6875509528982381,0,0,0.8994469582704877,0.3556677156302322,RACK1
GO_Biological_Process_2025,Positive Regulation of Cell Population Proliferation (GO:0008284),2/484,0.7003840392563755,0.7142773049125696,0,0,0.8221695317131001,0.2927963304977036,AKR1C3;TIMP1
GO_Biological_Process_2025,Regulation of Inflammatory Response (GO:0050727),1/249,0.7151926743766817,0.7285296007053844,0,0,0.8004235907461714,0.2683046273648528,LGALS3
GO_Biological_Process_2025,Chemical Synaptic Transmission (GO:0007268),1/260,0.7306627893732508,0.7425572998979315,0,0,0.765999765999766,0.2403731977710985,STAC3
GO_Biological_Process_2025,Regulation of MAPK Cascade (GO:0043408),1/260,0.7306627893732508,0.7425572998979315,0,0,0.765999765999766,0.2403731977710985,DUSP16
GO_Biological_Process_2025,Regulation of Cell Population Proliferation (GO:0042127),3/769,0.7447212949274608,0.7559656350367024,0,0,0.772549864068262,0.2277053884252089,GPNMB;AKR1C3;TIMP1
GO_Biological_Process_2025,Negative Regulation of Signal Transduction (GO:0009968),1/277,0.7529499050804359,0.7634318063112541,0,0,0.7181964573268921,0.2037929708675472,RACK1
GO_Biological_Process_2025,Central Nervous System Development (GO:0007417),1/288,0.7663876903684957,0.776156247256159,0,0,0.6902826171118854,0.1836615038360822,PHGDH
GO_Biological_Process_2025,Positive Regulation of RNA Biosynthetic Process (GO:1902680),2/555,0.7696983994271012,0.7786069457167668,0,0,0.7139904786507731,0.1868916700877714,KLF6;CITED2
GO_Biological_Process_2025,Monoatomic Cation Transmembrane Transport (GO:0098655),1/304,0.7846516334299423,0.7928156388644735,0,0,0.6532986631996534,0.1584350119530257,SLC30A10
GO_Biological_Process_2025,Inorganic Cation Transmembrane Transport (GO:0098662),1/307,0.787915232174244,0.7951938948271239,0,0,0.6467947448339605,0.1541730794858835,SLC30A10
GO_Biological_Process_2025,Protein Transport (GO:0015031),1/308,0.7889921793753106,0.795362358447545,0,0,0.6446550192478532,0.1527825112673988,NEURL3
GO_Biological_Process_2025,Regulation of Transcription by RNA Polymerase II (GO:0006357),9/2250,0.8060731888445843,0.8116451233296852,0,0,0.779337128734719,0.1680100714773892,HEXIM1;MMP12;KLF6;GADD45A;CITED2;MAFF;RBBP8;ATF3;S100A10
GO_Biological_Process_2025,Intracellular Protein Transport (GO:0006886),1/326,0.807476990900327,0.8121230035061976,0,0,0.6083916083916084,0.1300988986875289,MMP12
GO_Biological_Process_2025,Protein Localization (GO:0008104),1/371,0.8469677202638204,0.8508618247248035,0,0,0.5331695331695332,0.0885555650424425,REXO2
GO_Biological_Process_2025,Negative Regulation of Cell Population Proliferation (GO:0008285),1/379,0.8530956281489461,0.8560339598188048,0,0,0.5216717438939661,0.0828851002051982,GPNMB
GO_Biological_Process_2025,Negative Regulation of RNA Biosynthetic Process (GO:1902679),1/470,0.9078201022453092,0.9099022584431196,0,0,0.4184919558053886,0.0404719575077963,CITED2
GO_Biological_Process_2025,Nervous System Development (GO:0007399),1/480,0.9124336757157676,0.9134788460201384,0,0,0.4095442947217477,0.0375305901516705,ENC1
GO_Biological_Process_2025,Regulation of DNA-templated Transcription (GO:0006355),5/2139,0.9858782818295252,0.9858782818295252,0,0,0.4381689932422434,0.0062318052338007,KLF6;CITED2;MAFF;RBBP8;ATF3
